;Sigla da Matéria Legislativa;Ano da propositura;Número da propositura;Ano da propositura.1;Ementa (texto em linha única);Ind. Destinatário;Ind. Motivo;Ind. Endereco;Ind. Adm.Regional;Ind. Bairro;Nome;Partido (último)
5912;IND;;2845;1993;SR. SECRETARIO DA SEGURANCA PUBIBLICA POLICIAMENTO DO CENTRO DESPORTIVO MUNICIPAL UNIAO RIO BRANCO, PENHA, AR/PENHA;;CDM UNIAO RIO BRANCO/PENHAPOLICIAMENTO;;AR-PE;;DALMO PESSOA DE ALMEIDA;PART.DO MOVIMENTO DEMOCRATICO BRASILEIRO
5944;IND;;2877;1993;AO SR. PREFEITO ASSUNTO: PLACAS INDICATIVAS PARA CIDADE SATÉLITE A.R. DE SÃO MATHEUS.;;PLACA INFORMATIVASINALIZACAO DE TRANSITO;;AR-SM;CIDADE SATELITE SANTA BAR;ARCHIBALDO FENICIO ZANCRA;PARTIDO LIBERAL
5972;IND;;2905;1993;AO SR. PREFEITO ASSUNTO: QUE OS TAXIS SEJAM AUTORIZADOS A ESTACIONAR, GRATUITAMENTE, NAS ZONAS AZUIS, DURANTE O HORÁRIO DE ALMOÇO DAS 11:00 ÀS 14:00 HS.;;ALMOCO/ESTACIONAMENTO/ZONA AZULTAXI;;;;JOSE COSME LOPES LIMA;PARTIDO PROGRESSISTA BRASILEIRO
5980;IND;;2913;1993;AO SECRETÁRIO DE ESPORTES E TURISMO DO MUNICÍPIO, NO SENTIDO DE SEREM OBJETIVADOS ESTUDOS PARA A CESSÃO AOS GRUPOS DE 3A. IDADE, DAS QUADRAS COBERTAS, NOS CENTROS EDUCACIONAIS.;;IDOSO/CENTRO EDUCACIONAL E ESPORTIVO - CEECESSAO DE ESPACO ESPORTIVO/ATIVIDADE SOCIAL;;;;EMILIO MENEGHINI;PARTIDO PROGRESSISTA BRASILEIRO
5984;IND;;2917;1993;AO SR. PREFEITO ASSUNTO: REMIÇÃO DE ENTULHO, LOCAL: ÁREA PRÓXI MA AO CEMITÉRIO DO REDENTOR E PROTESTANTE.;;HIGIENOPOLIS/CEMITERIO PROTESTANTEENTULHO/CEMITERIO DO REDENTOR;;AR-SE;;WADIH JORGE MUTRAN;PARTIDO DEMOCRATICO TRABALHISTA
5996;IND;;2929;1993;AO SR. PREFEITO ASSUNTO: PAVIMENTAÇÃO ASFÁLTICA DA RUA PARTICULAR, JD. FANGANIELLI.;;RUA PARTICULAR/PAVIMENTACAOGUAIANASES;;AR-IQ;JARDIM FANGANIELLO;JOSE VIVIANI FERRAZ;PARTIDO LIBERAL
5998;IND;;2931;1993;AO EXECUTIVO MUNICIPAL ASSUNTO: CANALIZAÇÃO DO CÓRREGO ALVINA NO JARDIM SANTA CRUZ.;;CORREGO ALVINACANALIZACAO DE CORREGO;;AR-FO;JARDIM SANTA CRUZ (AR-FO);HANNA GHARIB;PARTIDO PROGRESSISTA BRASILEIRO
6008;IND;;2941;1993;SR. PREFEITO ILUMINACAO NA RUA PARTICULAR, BAIRRO DE V. NILO, AR/ST;;RUA PARTICULARILUMINACAO PUBLICA;;AR-ST;VILA NILO;JOSE COSME LOPES LIMA;PARTIDO PROGRESSISTA BRASILEIRO
6022;IND;;2955;1993;SR. PREFEITO / EXTENSAO DA REDE DE AGUA PARA A RUA PARTICULAR, VILA NILO, AR/ST;;RUA PARTICULARREDE DE AGUA;;AR-ST;VILA NILO;JOSE COSME LOPES LIMA;PARTIDO PROGRESSISTA BRASILEIRO
6026;IND;;2959;1993;SR. PREFEITO / LIMPEZA PUBLICA DAS VIDAS DA CIDADE TIRADENTES, AR GUAIANAZES;;LIMPEZA PUBLICA;;AR-IQ;CIDADE TIRADENTES;ARNALDO DE ABREU MADEIRA;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA
6039;IND;;2972;1993;AO SR. PREFEITO ASSUNTO: COLOCAÇÃO DE CAMADA DE ASFALTO, LOCAL: RUA FRANCISCO DA CUNHA, BAIRRO: CIDADE A.E. CARVALHO.;;;;;;NELLO RODOLPHO GIONGO FILHO;PART.DO MOVIMENTO DEMOCRATICO BRASILEIRO
6119;IND;;3052;1993;AO SR. PREFEITO ASSUNTO: EXECUTAR UMA LIMPEZA DE BUEIROS NO BAIRRO DE RIO PEQUENO.;;RIO PEQUENOLIMPEZA DE BUEIRO;;AR-BT;;WADIH JORGE MUTRAN;PARTIDO DEMOCRATICO TRABALHISTA
6121;IND;;3054;1993;AO SR. PREFEITO ASSUNTO: CRIAR UM CENTRO ESPORTIVO MUNICIPAL NO BAIRRODE RIO PEQUENO.;;RIO PEQUENOCLUBE DESPORTIVO MUNICIPAL;;AR-BT;;WADIH JORGE MUTRAN;PARTIDO DEMOCRATICO TRABALHISTA
6130;IND;;3063;1993;AO SR. PREFEITO ASSUNTO: LIMPEZA DE CÓRREGO, LOCAL: ÁGUA PODRE BAIRRO: RIO PEQUENO.;;LIMPEZA DE CORREGORIO PEQUENO;;AR-BT;AGUA PODRE (BAIRRO);WADIH JORGE MUTRAN;PARTIDO DEMOCRATICO TRABALHISTA
6135;IND;;3068;1993;AO SR. PREFEITO ASSUNTO: RETOMADA DE OBRAS, LOCAL: AV. JAGUARÉ, BAIRRO: RIO PEQUENO.;;JAGUARE/OBRAS PUBLICASRIO PEQUENO;;AR-BT;;WADIH JORGE MUTRAN;PARTIDO DEMOCRATICO TRABALHISTA
6142;IND;;3075;1993;AO SR. PREFEITO ASSUNTO: CANALIZAÇÃO DE CÓRREGO, LOCAL: CÓRREGO INHUMAS, BAIRRO: PARQUE LAR NACIONAL.;;CANALIZACAO DE CORREGO/CORREGO INHUMASLAR NACIONAL;;AR-VP;;WADIH JORGE MUTRAN;PARTIDO DEMOCRATICO TRABALHISTA
6143;IND;;3076;1993;AO SR. PREFEITO ASSUNTO: CANALIZAÇÃO DE CÓRREGO, LOCAL: CÓRREGO ÁGUA VERMELHA, BAIRRO: VILA INDUSTRIAL.;;CANALIZACAO DE CORREGOCORREGO AGUA VERMELHA (AR-VP);;AR-VP;VILA INDUSTRIAL;WADIH JORGE MUTRAN;PARTIDO DEMOCRATICO TRABALHISTA
6144;IND;;3077;1993;AO SR. PREFEITO ASSUNTO: CONCLUSÃO DE CRECHE, LOCAL: CRECHE DO PARQUE STA. MADALENA, BAIRRO: PARQUE STA. MADALENA.;;CRECHECRECHE MUNICIPAL PARQUE SANTA MADALENA;;AR-VP;PARQUE SANTA MADALENA;WADIH JORGE MUTRAN;PARTIDO DEMOCRATICO TRABALHISTA
6146;IND;;3079;1993;AO SR. PREFEITO ASSUNTO: CONSTRUÇÃO DE ESCOLA, LOCAL: BAIRRO ALTOS DE VILA PRUDENTE, BAIRRO: ALTOS DE VILA PRUDENTE.;;ESCOLA MUNICIPAL;;AR-VP;ALTOS DE VILA PRUDENTE;WADIH JORGE MUTRAN;PARTIDO DEMOCRATICO TRABALHISTA
6152;IND;;3085;1993;AO SR. PREFEITO ASSUNTO: RESTAURAÇÃO DE CERCAS, LOCAL: CREMATÓRIO DE VILA ALPINA.;;CERCACREMATORIO;;AR-VP;VILA ALPINA;WADIH JORGE MUTRAN;PARTIDO DEMOCRATICO TRABALHISTA
6153;IND;;3086;1993;AO SR. PREFEITO ASSUNTO: ARBORIZAÇÃO E PLANTIO DE GRAMA, LOCAL: CREMATÓRIO DE VILA ALPINA.;;GRAMA/ARBORIZACAOCREMATORIO;;AR-VP;VILA ALPINA;WADIH JORGE MUTRAN;PARTIDO DEMOCRATICO TRABALHISTA
6163;IND;;3096;1993;SR. PREFEITO VARRICAO DAS RUAS DA VILA PALMEIRAS, VILA PALMEIRA S, AR/FO;;VARRICAO;;AR-FO;VILA PALMEIRA;WADIH JORGE MUTRAN;PARTIDO DEMOCRATICO TRABALHISTA
6189;IND;;3122;1993;SR. PREFEITO LIMPEZA DE MATOS ALTOS DAS MARGES DO CORREGO DO TI JUCO PRETO, JD. DAS OLIVEIRAS, ITAIM PAULISTA;;CAPINA/ITAIM PAULISTACORREGO TIJUCO PRETO;;AR-MP;JARDIM DAS OLIVEIRAS (AR-;MANOEL DE OLIVEIRA SALA;PARTIDO PROGRESSISTA BRASILEIRO
6190;IND;;3123;1993;SR. PREFEITO LIMPEZA DE MATOS ALTOS DAS MARGENS DO CORREGO LAGE ADO, JD. CAMPOS, ITAIM PAULISTA;;ITAIM PAULISTA/CAPINACORREGO LAJEADO;;AR-MP;JARDIM CAMPOS;MANOEL DE OLIVEIRA SALA;PARTIDO PROGRESSISTA BRASILEIRO
6203;IND;;3136;1993;SR. PREFEITO IMPLANTACAO DE BIBLIOTECAS PUBLICAS E INFANTO JUVE NIS NA ZONA NORTE, JD. TREMEMBE, JACANA E VILA MAZZEI;;BIBLIOTECA PUBLICA/JACANABIBLIOTECA INFANTO JUVENIL;;;VILA MAZZEI;JOSE COSME LOPES LIMA;PARTIDO PROGRESSISTA BRASILEIRO
6237;IND;;3170;1993;AO SR. PREFEITO ASSUNTO: CONSTRUÇÃO DE POSTO DE SAÚDE, LOCAL: EM ÁREA DISPONIVEL PERTENCENTE AO MUNICÍPIO, BAIRRO: JD. LUCÉLIA CAPELA DO SOCORRO.;;POSTO DE SAUDE;;AR-CS;JARDIM LUCELIA;DALMO PESSOA DE ALMEIDA;PART.DO MOVIMENTO DEMOCRATICO BRASILEIRO
6242;IND;;3175;1993;AO SR. PREFEITO ASSUNTO: IMPLANTAÇÃO DE UMA BIBLIOTECA NO CENTRO DO BAIRRO DE JARAGUÁ.;;JARAGUA/AR PIRITUBA/JARAGUABIBLIOTECA PUBLICA;;;;JOSE COSME LOPES LIMA;PARTIDO PROGRESSISTA BRASILEIRO
6249;IND;;3182;1993;AO SR. PREFEITO ASSUNTO:IMPLANTAR SISTEMA DE MANUTENÇÃO GRATUÍ TA DOS PRÉDIOS DE REDE DE ENSINO MUNICIPAL, POR EMPRESAS PARTICULARES.;;EMPRESA PRIVADA/PROPAGANDA/ESCOLA MUNICIPALREFORMA E CONSERVACAO DE EDIFICIOS;;;;JOSE VIVIANI FERRAZ;PARTIDO LIBERAL
6251;IND;;3184;1993;AO SR. PREFEITO ASSUNTO: IMPLANTADO NAS MARGINAIS DOS RIOS TIETÊ E PINHEIROS, SERVIÇOS ININTERRUPTO DE APOIO AO MOTORISTAS QUE POR ALÍ TRAFEGAM.;;SEGURANCA NO TRANSITO/MARGINAL DO RIO PINHEIROSMARGINAL DO RIO TIETE;;;;JOSE VIVIANI FERRAZ;PARTIDO LIBERAL
6252;IND;;3185;1993;AO SR. PREFEITO ASSUNTO: EFETUEM-SE ESTUDOS ATRAVÉS DO SETOR COMPETENTES, PARA O PLANTIO DE ÁRVORES FRUTÍFERAS NAS ÁREAS MU NICIPAIS, INAPTAS PARA A INSTALAÇÃO DE EQUIPAMENTOS PÚBLICOS.;;AREA MUNICIPALARVORE FRUTIFERA;;;;JOSE VIVIANI FERRAZ;PARTIDO LIBERAL
6254;IND;;3187;1993;AO SR. PREFEITO ASSUNTO: ESTUDAR A POSSIBILIDADE DO REPLANTIO NAS MARGENS RIOS TIETÊ E PINHEIROS, DAS ÁRVORESQUE POR QUALQUER MOTIVO TENHAM QUE SER REMOVIDAS NESTE MUNICIPIO.;;MARGINAL DO RIO TIETE/ARBORIZACAOMARGINAL DO RIO PINHEIROS;;;;JOSE VIVIANI FERRAZ;PARTIDO LIBERAL
6256;IND;;3189;1993;AO SR. PREFEITO ASSUNTO: POSSIBILIDADES DE FACULTAR AS EMPRE SAS PRIVADAS, A CONSTRUÇÃO E MANUTENÇÃO GRATUÍTA DE ABRIGOS PA DRONIZADOS NOS PONTOS DE ÔNIBUS DESTA CIDADE.;;ABRIGO DE ONIBUS/ESPACO PUBLICITARIOPROPAGANDA/EMPRESA PRIVADA;;;;JOSE VIVIANI FERRAZ;PARTIDO LIBERAL
6257;IND;;3190;1993;AO SR. PREFEITO ASSUNTO: A ADMINISTAÇÕES MUNICIPAIS DESENVOLVA ESTUDOS VISANDO A CRIAÇÃO DE UM CENTRO DE AMPARO A IDOSOS, EX CLUSIVAMENTE PARA SERVIDORES MUNICIPAIS APOSENTADOS E PENSIONISTAS.;;CENTRO DE AMPARO AOS IDOSOS/SERVIDOR APOSENTADOCONSIGNACAO EM FOLHA DE PAGAMENTO/PENSIONISTA;;;;JOSE VIVIANI FERRAZ;PARTIDO LIBERAL
6258;IND;;3191;1993;AO SR. PREFEITO ASSUNTO: IMPLANTAR UMA BIBLIOTECA PÚBLICA NO BAIRRO DE VILA NOVA CACHOEIRINHA.;;BIBLIOTECA PUBLICA;;AR-FO;VILA NOVA CACHOEIRINHA;JOSE VIVIANI FERRAZ;PARTIDO LIBERAL
6259;IND;;3192;1993;AO SR. PREFEITO ASSUNTO: IMPLANTAR UMA BIBLIOTECA PÚBLICA NO BAIRRO DE PERUS.;;BIBLIOTECA PUBLICA;;AR-PR;PERUS (BAIRRO);JOSE VIVIANI FERRAZ;PARTIDO LIBERAL
6260;IND;;3193;1993;AO SR. PREFEITO ASSUNTO: IMPLANTAÇÃO EM PERUS DE ÁREA DESTINADA À CONSTRUÇÃO DE UM CENTRO INDUSTRIAL NÃO POLUENTE, PARA CRIAR-SE FRENTES DE TRABALHO.;;CENTRO INDUSTRIAL DO DISTRITO DE PERUSINDUSTRIA/MERCADO DE TRABALHO;;;PERUS (BAIRRO);JOSE VIVIANI FERRAZ;PARTIDO LIBERAL
6269;IND;;3202;1993;SR. PRFEITO CONSTRUCAO DE UM POSTO DE SAUDE MUNICIPAL, PARA OS MORADORES DO JD. ELISA MARIA, V.N.CACHOEIRINHA;;VILA NOVA CACHOEIRINHAPOSTO DE SAUDE;;AR-FO;JARDIM ELISA MARIA;MANOEL DE OLIVEIRA SALA;PARTIDO PROGRESSISTA BRASILEIRO
6271;IND;;3204;1993;SR. PREFEITO CONSTRUCAO DE UMA CRECHE, PARA OS MORADORES DO JD. ELISA MARIA, NA V.N.CACHOEIRINHA;;CRECHEJARDIM ELISA MARIA;;AR-FO;VILA NOVA CACHOEIRINHA;MANOEL DE OLIVEIRA SALA;PARTIDO PROGRESSISTA BRASILEIRO
6272;IND;;3205;1993;SR. PREFEITO CONSTRUCAO DE UM CENTRO DA JUVENTUDE, PARA O JD. ELISA MARIA, V.N.CACHOEIRINHA;;JARDIM ELISA MARIACENTRO DA JUVENTUDE;;AR-FO;VILA NOVA CACHOEIRINHA;MANOEL DE OLIVEIRA SALA;PARTIDO PROGRESSISTA BRASILEIRO
6277;IND;;3210;1993;SR. PREFEITO IMPLANTACAO DE UM SACOLAO MUNICIPAL, PARA VILA SIL VIA, NO ERMELINO MATARAZZO;;ERMELINO MATARAZZOSACOLAO;;AR-PE;VILA SILVIA;MANOEL DE OLIVEIRA SALA;PARTIDO PROGRESSISTA BRASILEIRO
6278;IND;;3211;1993;SR. PREFEITO IMPLANTACAO DE UM SACOLAO MUNICIPAL, PARA JD. ELISA MARIA, V.N.CACHOEIRINHA;;VILA NOVA CACHOEIRINHASACOLAO;;AR-FO;JARDIM ELISA MARIA;MANOEL DE OLIVEIRA SALA;PARTIDO PROGRESSISTA BRASILEIRO
6279;IND;;3212;1993;SR. PREFEITO IMPLANTACAO DE UM SACOLAO MUNICIPAL, BAIRRO BALNEA RIO SAO FRANCISCO, SANTO AMARO;;BALNEARIO SAO FRANCISCOSACOLAO;;AR-SA;;MANOEL DE OLIVEIRA SALA;PARTIDO PROGRESSISTA BRASILEIRO
6299;IND;;3232;1993;AO SR. PREFEITO ASSUNTO: ALTERADO O CRITÉRIO ESTABELECIDO NA LEI 11.035 DE 11 DE JULHO DE 1991.;;ALTERACAO DE LEI/GRATIFICACAO DE DIFICIL ACESSOLEI 11.035/91;;;;DARCIO BONIFACIO ARRUDA;PARTIDO PROGRESSISTA BRASILEIRO
6303;IND;;3236;1993;AO SR. PREFEITO ASSUNTO: REFORMA DE VELÓRIO, LOCAL: CEMITÉRIO DO BRÁS, BAIRRO: BRÁS.;;VELORIO/QUARTA PARADA/CEMITERIO DO BRASREFORMA E CONSERVACAO DE EDIFICIOS;;AR-MO;;ANTONIO DE PAIVA MONTEIRO Fo.;PARTIDO DA REPÚBLICA
6304;IND;;3237;1993;AO EXMO SR.GOVERNADOR DO ESTADO DE SÃO PAULO, SOLICITO QUE EM TO DO CONCURSO PÚBLICO, SEJAM OS CANDIDATOS COMUNICADOS PREVIAMENTE DO DIA, HORA E LOCAL DA REALIZAÇÃO DAS PROVAS.;;CONCURSO PUBLICO/CANDIDATOCOMUNICACAO DE PROVA;;;;JOSE VIVIANI FERRAZ;PARTIDO LIBERAL
6337;IND;;3270;1993;SR. PREFEITO CONSTRUCAO DE UMA CRECHE PARA OS MORADORES DO JD. MAGDALENA II;;CRECHE;;AR-CL;JARDIM MADALENA II;MANOEL DE OLIVEIRA SALA;PARTIDO PROGRESSISTA BRASILEIRO
6347;IND;;3280;1993;AO PRESIDENTE DA SABESP ASSUNTO: PROLONGAMENTO DA REDE DE ÁGUA, NO JARDIM PAULISTA II VILA BRASILÂNDIA.;;REDE DE AGUAVILA BRASILANDIA;;AR-FO;JARDIM PAULISTANO II;JOSE VIVIANI FERRAZ;PARTIDO LIBERAL
6356;IND;;3289;1993;AO SR. PREFEITO ASSUNTO: CONSTRUÇÃO DE UM POSTO DE SAÚDE, PARA OS MORADORES DO BAIRRO BALNEÁRIO SÃO FRANCISCO, STO AMARO.;;BALNEARIO SAO FRANCISCOPOSTO DE SAUDE;;AR-SA;;MANOEL DE OLIVEIRA SALA;PARTIDO PROGRESSISTA BRASILEIRO
6357;IND;;3290;1993;AO SR. PREFEITO ASSUNTO: CONSTRUÇÃO DE UMA ESCOLA MUNICIPAL DE EDUCAÇÃO INFANTIL, PARA OS MORADORES, DO BAIRRO BALNEÁRIO SÃO FRANCISCO, STO. AMARO.;;ESCOLA MUNICIPAL DE EDUCACAO INFANTILBALNEARIO SAO FRANCISCO;;AR-SA;;MANOEL DE OLIVEIRA SALA;PARTIDO PROGRESSISTA BRASILEIRO
6360;IND;;3293;1993;AO SR. PREFEITO ASSUNTO: IMPLANTAÇÃO DE UM SACOLÃO MUNICIPAL. PARA OS MORADORES DO BAIRRO BALNEÁRIO, SÃO FRANCISCO STO AMARO.;;SACOLAOBALNEARIO SAO FRANCISCO;;AR-SA;;MANOEL DE OLIVEIRA SALA;PARTIDO PROGRESSISTA BRASILEIRO
6361;IND;;3294;1993;AO SR. PREFEITO ASSUNTO: CONSTRUÇÃO DE UMA ESCOLA MUNICIPAL DE EDUCAÇÃO INFANTIL, PARA O MORADORES, DO JD. MAGDALENA II.;;ESCOLA MUNICIPAL DE EDUCACAO INFANTIL;;AR-CL;JARDIM MADALENA II;MANOEL DE OLIVEIRA SALA;PARTIDO PROGRESSISTA BRASILEIRO
6362;IND;;3295;1993;AO SR. PREFEITO ASSUNTO: IMPLANTAÇÃO DE UM SACOLÃO MUNICIPAL, PARA O JD. MAGDALENA II.;;SACOLAO;;AR-CL;JARDIM MADALENA II;MANOEL DE OLIVEIRA SALA;PARTIDO PROGRESSISTA BRASILEIRO
6363;IND;;3296;1993;AO SR. PREFEITO ASSUNTO: CONSTRUÇÃO DE UM CENTRO DE JUVENTUDE PARA OS MORADORES DO JD. MAGDALENA II.;;CENTRO DA JUVENTUDE;;AR-CL;JARDIM MADALENA II;MANOEL DE OLIVEIRA SALA;PARTIDO PROGRESSISTA BRASILEIRO
6364;IND;;3297;1993;AO SR. PREFEITO ASSUNTO: CONSTRUÇÃO DE UM CENTRO DE CONVIVÊNCIA PARA OS MORADORES DO JD. MAGDALENA II.;;CENTRO DE CONVIVENCIA;;AR-CL;JARDIM MADALENA II;MANOEL DE OLIVEIRA SALA;PARTIDO PROGRESSISTA BRASILEIRO
6365;IND;;3298;1993;AO SR. PREFEITO ASSUNTO: CONSTRUÇÃO DE UM CAMPO DE FUTEBOL, NA ÁREA DO MUNICIPIO QUE FICA LOCALIZADO ENTRE AS RUAS PARTICULARES, TRAVESSA DA RUA CHICO MENDES E RUA SÃO JORGE, BAIRRO VILA SANTANA DO AGRESTE, JD. CAMARGO VELHO, ITAIM PAULISTA.;;ITAIM PAULISTA/AREA MUNICIPALCAMPO DE FUTEBOL;;;JARDIM CAMARGO VELHO;MANOEL DE OLIVEIRA SALA;PARTIDO PROGRESSISTA BRASILEIRO
6373;IND;;3306;1993;AO SR. PREFEITO ASSUNTO: IMPLANTAÇÃO DE UM SACOLÃO MUNICIPAL, PARA OS MORADORES DO JD. ELBA.;;SACOLAOSAPOPEMBA;;AR-VP;JARDIM ELBA;MANOEL DE OLIVEIRA SALA;PARTIDO PROGRESSISTA BRASILEIRO
6374;IND;;3307;1993;AO SR. PREFEITO ASSUNTO: CONSTRUÇÃO DE UMA CRECHE PARA OS MORADORES DO JD. ELBA SAPOPEMBA.;;CRECHESAPOPEMBA;;AR-VP;JARDIM ELBA;MANOEL DE OLIVEIRA SALA;PARTIDO PROGRESSISTA BRASILEIRO
6375;IND;;3308;1993;AO SR. PREFEITO ASSUNTO: CONSTRUÇÃO DE UMA ESCOLA MUNICIPAL DE EDUCAÇÃO INFANTIL, DO JD. ELBA.;;ESCOLA MUNICIPAL DE EDUCACAO INFANTILSAPOPEMBA;;AR-VP;JARDIM ELBA;MANOEL DE OLIVEIRA SALA;PARTIDO PROGRESSISTA BRASILEIRO
6380;IND;;3313;1993;AO SR. PREFEITO ASSUNTO: DESRATIZAÇÃO DO CÓRREGO RIACHO DOS MACHADOS JD. ITAPÓLIS.;;DESRATIZACAORIACHO DOS MACHADOS;;AR-SM;JARDIM ITAPOLIS;MANOEL DE OLIVEIRA SALA;PARTIDO PROGRESSISTA BRASILEIRO
6403;IND;;3336;1993;SR. PREFEITO / IMPLANTACAO DE UMA LINHA DE ONIBUS QUE FACA O TRA JETO DA ESTACAO DO METRO SANTA CRUZ AO HOSPITAL DAS CLINICAS,PAS SANDO PELA R.DOMINGOS DE MORAES, AV.SEN.CASEMIRO DA ROCHA, AV.JO SE MARIA WHITAKER, ETC.;;ESTACAO DE METRO SANTA CRUZ/LINHA DE ONIBUSHOSPITAL DAS CLINICAS/ITINERARIO DE ONIBUS;;;;ANTONIO SAMPAIO;PARTIDO PROGRESSISTA REFORMADOR
6433;IND;;3366;1993;AO SR. DIRETOR REGIONAL DA EMPRESA BRASILEIRA DE CORREIOS E TELEGRAFOS ASSUNTO: VOLTA DOS CORREIOS E TELEGRAFOS PARA O BAIRRO DE VILA MEDEIROS.;;AGENCIA POSTALEMPRESA BRASILEIRA DE CORREIOS E TELEGRAFOS - EBCT;;AR-MG;VILA MEDEIROS;JOSE VIVIANI FERRAZ;PARTIDO LIBERAL
6488;IND;;3421;1993;SR. PREFEITO RESTITUIR A LINHA DE ONIBUS DA EMPRESA PARADA IN GLESA, LINHA PARQUE NOVO MUNDO, 271M, CODIGO DE FISCALIZACAO 21, ITINERARIO IDA SANTANA E VOLTA PARQUE NOVO MUNDO;;ESTACAO DE METRO SANTANA/ONIBUSLINHA DE ONIBUS 271M;;;PARQUE NOVO MUNDO;EDER JOFRE;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA
6490;IND;;3423;1993;"AO SR. PREFEITO ASSUNTO: REVISÃO DOS LEITOS CARROCÁVEIS, LOCAL: VILA DIVA, BAIRRO; VILA DIVA.";;AR-MO/BURACOPAVIMENTACAO;;AR-VP;VILA DIVA (AR-MO);JOSE FERREIRA DO NASCIMENTO;PARTIDO PROGRESSISTA BRASILEIRO
6529;IND;;3462;1993;AO SR. PREFEITO ASSUNTO:CRIAÇÃO DE UMA LINHA DE ÔNIBUS QUE SIRVA A PARTIR DO TERNINAL DE VILA NOVA CACHOEIRINHA, PASSANDO PELO HOSPITAL DAS CLÍNICAS.;;TERMINAL DE ONIBUS VILA NOVA CACHOEIRINHAONIBUS/LINHA DE ONIBUS/HOSPITAL DAS CLINICAS;;;VILA NOVA CACHOEIRINHA;HANNA GHARIB;PARTIDO PROGRESSISTA BRASILEIRO
6554;IND;;3487;1993;SR. PREFEITO ESTABELIDA UMA NOVA ESCALA DE VENCIMENTOS PROPRIAS, PARA OS FUNCIONARIOS DA SAUDE;;PREFEITO/VENCIMENTOS/SERVIDOR DA SAUDEOFICIO/QUADRO DE PESSOAL DA SAUDE;;;;OSVALDO GIANNOTTI;PARTIDO PROGRESSISTA BRASILEIRO
6555;IND;;3488;1993;SR. PREFEITO CONSTRUCAO DE MUROS DE FECHO E PASSEIOS, PARA A LIMPEZA DE TERRENOS E CANCELANDO AS MULTAS IMPOSTAS SE OS RESPON SAVEIS PELOS IMOVEIS TIVEREM SANADO AS IRREGULARIDADES DENTRO DO PRAZO ESTIPULADO NAS MESMAS;;CALCADA/MURO/LIMPEZA DE TERRENO/LEGISLACAOPRAZO PARA REGULARIZACAO DE IMOVEL;;;;OSVALDO GIANNOTTI;PARTIDO PROGRESSISTA BRASILEIRO
6580;IND;;3513;1993;AO EXECUTIVO MUNICIPAL ASSUNTO: DENOMINAR UM LOGRADOURO PÚBLICO INOMINADO OU ESTABELECIMENTO DE ENSINO DO MUNICÍPIO O NOME DO DIGNÍSSIMO CORONEL DO EXÉRCITO ANTONIO LEPIANE.;;ANTONIO LEPIANE/DENOMINACAO DE ESCOLA/HOMENAGEMDENOMINACAO DE LOGRADOURO;;;;JOAO BRASIL VITA;PARTIDO PROGRESSISTA BRASILEIRO
6639;IND;;3572;1993;SR. PREFEITO RESTAURAÇÃO DE UM VAGÃO DE TREM, DESIGNANDO UMA PRAÇA ÚBLICA DO BAIRRO DO JAÇANÃ PARA A SUA INSTALAÇÃO E TRANSFOR MÁ-LO EM MUSEU SIMBOLIZANDO O MARCO HISTÓRICO DA REGIÃO;;JACANA/PRACA/MUSEUTREM;;;;WADIH JORGE MUTRAN;PARTIDO DEMOCRATICO TRABALHISTA
6669;IND;;3602;1993;AO SR. PREFEITO ASSUNTO: CONSTRUÇÃO DE UM POSTO DE SAÚDE, PARA OS MORADORES DO JD. UBIRAJARA SANTO AMARO.;;POSTO DE SAUDE;;AR-SA;JARDIM UBIRAJARA (AR-SA);MANOEL DE OLIVEIRA SALA;PARTIDO PROGRESSISTA BRASILEIRO
6670;IND;;3603;1993;AO SR. PREFEITO ASSUNTO: CONSTRUÇÃO DE UMA CRECHE, PARA OS MORADORES DO JD. UBIRAJARA, SANTO AMARO.;;CRECHE;;AR-SA;JARDIM UBIRAJARA (AR-SA);JOSE COSME LOPES LIMA;PARTIDO PROGRESSISTA BRASILEIRO
6675;IND;;3608;1993;AO SR. PREFEITO ASSUNTO: CONSTRUÇÃO DE UMA CRECHE,PARA OS MORADORES DO JD. PARAGUASSÚ.;;CRECHE;;AR-SM;JARDIM PARAGUACU;MANOEL DE OLIVEIRA SALA;PARTIDO PROGRESSISTA BRASILEIRO
6678;IND;;3611;1993;AO SR. PREFEITO ASSUNTO. CONSTRUÇÃO DE UMA ESCOLA MUNICIPAL DE EDUCAÇÃO INFANTIL, PARA OS MORADORES, DO JD. PARAGUASSÚ.;;ESCOLA MUNICIPAL DE EDUCACAO INFANTIL;;AR-SM;JARDIM PARAGUACU;MANOEL DE OLIVEIRA SALA;PARTIDO PROGRESSISTA BRASILEIRO
6686;IND;;3619;1993;SR. PREFEITO CONSTRUCAO DE UM CENTRO DA JUVENTUDE PARA OS MORADORES DO JD. UBIRAJARA, SANTO AMARO;;CENTRO DA JUVENTUDE;;AR-SA;JARDIM UBIRAJARA (AR-SA);MANOEL DE OLIVEIRA SALA;PARTIDO PROGRESSISTA BRASILEIRO
